,symbol,hmdb_id,name
9571,IFNGR1,HMDB0000492,Chloride ion
9609,SLC26A11,HMDB0000492,Chloride ion
9612,GRM3,HMDB0000492,Chloride ion
9618,GRIN3A,HMDB0000492,Chloride ion
9623,ABCG1,HMDB0000492,Chloride ion
9629,SLC26A1,HMDB0000492,Chloride ion
9641,ATP1A2,HMDB0000492,Chloride ion
9651,SLC6A9,HMDB0000492,Chloride ion
9663,ATP2A3,HMDB0000492,Chloride ion
9665,SLC6A12,HMDB0000492,Chloride ion
9688,EPHA2,HMDB0000492,Chloride ion
9703,ATP13A1,HMDB0000492,Chloride ion
9710,ATP2A1,HMDB0000492,Chloride ion
9716,ATP10A,HMDB0000492,Chloride ion
9718,ITGAL,HMDB0000492,Chloride ion
9722,ABCC11,HMDB0000492,Chloride ion
9727,PTPRD,HMDB0000492,Chloride ion
9742,SLC26A8,HMDB0000492,Chloride ion
9743,HTR3A,HMDB0000492,Chloride ion
9759,SLC6A20,HMDB0000492,Chloride ion
9772,SLC26A3,HMDB0000492,Chloride ion
9774,ATP7A,HMDB0000492,Chloride ion
9793,ABCA2,HMDB0000492,Chloride ion
9794,IFNAR2,HMDB0000492,Chloride ion
9816,ABCA9,HMDB0000492,Chloride ion
9827,SLC26A9,HMDB0000492,Chloride ion
9834,NPR2,HMDB0000492,Chloride ion
9844,CLCN1,HMDB0000492,Chloride ion
9852,SLC6A13,HMDB0000492,Chloride ion
9861,SLC6A16,HMDB0000492,Chloride ion
9887,PTPRB,HMDB0000492,Chloride ion
9900,ABCC5,HMDB0000492,Chloride ion
9911,CLCNKA,HMDB0000492,Chloride ion
9912,ATP11C,HMDB0000492,Chloride ion
9916,GRIN2A,HMDB0000492,Chloride ion
9921,EPHB3,HMDB0000492,Chloride ion
9935,SLC6A17,HMDB0000492,Chloride ion
9957,SLC47A2,HMDB0000492,Chloride ion
9984,SLC6A18,HMDB0000492,Chloride ion
10013,ATP11B,HMDB0000492,Chloride ion
10024,AQP6,HMDB0000492,Chloride ion
10043,AQP10,HMDB0000492,Chloride ion
10052,MET,HMDB0000492,Chloride ion
10111,AQP1,HMDB0000492,Chloride ion
10125,GPR152,HMDB0000492,Chloride ion
10135,SLC26A7,HMDB0000492,Chloride ion
10174,SLC6A19,HMDB0000492,Chloride ion
10177,SLC26A5,HMDB0000492,Chloride ion
10192,ITGB2,HMDB0000492,Chloride ion
10217,ABCA3,HMDB0000492,Chloride ion
10219,NLRP4,HMDB0000492,Chloride ion
10240,GABRB3,HMDB0000492,Chloride ion
10256,AQP3,HMDB0000492,Chloride ion
10257,AQP7,HMDB0000492,Chloride ion
10264,TNFRSF11B,HMDB0000492,Chloride ion
10275,ITGA2,HMDB0000492,Chloride ion
10293,ATP1A1,HMDB0000492,Chloride ion
10297,MERTK,HMDB0000492,Chloride ion
10311,AQP5,HMDB0000492,Chloride ion
10317,GRIN2C,HMDB0000492,Chloride ion
10349,PPARG,HMDB0000492,Chloride ion
10350,SLC6A1,HMDB0000492,Chloride ion
10361,SLC26A2,HMDB0000492,Chloride ion
10363,GRIA1,HMDB0000492,Chloride ion
10365,ABCC3,HMDB0000492,Chloride ion
10373,ATP8B4,HMDB0000492,Chloride ion
10375,ABCA6,HMDB0000492,Chloride ion
10382,PTPRR,HMDB0000492,Chloride ion
10389,GRIA4,HMDB0000492,Chloride ion
10391,FLT1,HMDB0000492,Chloride ion
10393,ATP5F1A,HMDB0000492,Chloride ion
10394,GRID2,HMDB0000492,Chloride ion
10397,PTPRO,HMDB0000492,Chloride ion
10423,TNFRSF10B,HMDB0000492,Chloride ion
10424,ATP6V1B2,HMDB0000492,Chloride ion
10428,EGFR,HMDB0000492,Chloride ion
10437,EPHA5,HMDB0000492,Chloride ion
10444,ABCA12,HMDB0000492,Chloride ion
10451,ABCG8,HMDB0000492,Chloride ion
10458,IL22RA1,HMDB0000492,Chloride ion
10461,SLC47A1,HMDB0000492,Chloride ion
10463,SLC6A3,HMDB0000492,Chloride ion
10469,ERBB2,HMDB0000492,Chloride ion
10477,ABCA10,HMDB0000492,Chloride ion
10478,ABCA8,HMDB0000492,Chloride ion
10487,ITGAX,HMDB0000492,Chloride ion
10502,SLC6A15,HMDB0000492,Chloride ion
10517,CLCN2,HMDB0000492,Chloride ion
10531,NPR3,HMDB0000492,Chloride ion
10551,GRIA2,HMDB0000492,Chloride ion
10575,GRIN2D,HMDB0000492,Chloride ion
10581,ABCA7,HMDB0000492,Chloride ion
10591,GRIK5,HMDB0000492,Chloride ion
10598,ATP4A,HMDB0000492,Chloride ion
10607,ATP2C2,HMDB0000492,Chloride ion
10609,ITGA2B,HMDB0000492,Chloride ion
10632,SLC6A4,HMDB0000492,Chloride ion
10636,CLCN3,HMDB0000492,Chloride ion
10646,ABCC9,HMDB0000492,Chloride ion
10647,ITGAV,HMDB0000492,Chloride ion
10711,GUCY2D,HMDB0000492,Chloride ion
10714,PTPRE,HMDB0000492,Chloride ion
10719,SLC6A11,HMDB0000492,Chloride ion
10786,ATP7B,HMDB0000492,Chloride ion
10814,CLCN6,HMDB0000492,Chloride ion
10818,ATP6V1B1,HMDB0000492,Chloride ion
10819,GRIN3B,HMDB0000492,Chloride ion
10835,SLC6A7,HMDB0000492,Chloride ion
10904,AQP9,HMDB0000492,Chloride ion
10905,SLC6A2,HMDB0000492,Chloride ion
10907,AQP8,HMDB0000492,Chloride ion
10921,ATP12A,HMDB0000492,Chloride ion
10923,GUCY2F,HMDB0000492,Chloride ion
10954,ESR1,HMDB0000492,Chloride ion
10955,ABCC6,HMDB0000492,Chloride ion
10958,ITGB4,HMDB0000492,Chloride ion
10962,AQP2,HMDB0000492,Chloride ion
10971,NGFR,HMDB0000492,Chloride ion
10994,CFTR,HMDB0000492,Chloride ion
10999,OPRM1,HMDB0000492,Chloride ion
11011,SLC6A8,HMDB0000492,Chloride ion
11015,CASR,HMDB0000517,L-Arginine
11017,SLC7A1,HMDB0000517,L-Arginine
11020,GPRC6A,HMDB0000517,L-Arginine
11021,GRM5,HMDB0000517,L-Arginine
11024,GRM1,HMDB0000517,L-Arginine
11026,SLC12A6,HMDB0000517,L-Arginine
11029,SLC12A3,HMDB0000517,L-Arginine
11032,SLC12A5,HMDB0000517,L-Arginine
11034,SLC12A8,HMDB0000517,L-Arginine
11035,SLC7A4,HMDB0000517,L-Arginine
11036,SLC12A1,HMDB0000517,L-Arginine
11043,SLC7A8,HMDB0000517,L-Arginine
11048,SLC7A3,HMDB0000517,L-Arginine
11050,SLC7A13,HMDB0000517,L-Arginine
11055,SLC7A7,HMDB0000517,L-Arginine
11057,SLC7A11,HMDB0000517,L-Arginine
11058,SLC12A9,HMDB0000517,L-Arginine
11060,SLC12A7,HMDB0000517,L-Arginine
11062,SLC12A2,HMDB0000517,L-Arginine
11065,SLC7A5,HMDB0000517,L-Arginine
11068,SLC7A10,HMDB0000517,L-Arginine
11070,SLC7A14,HMDB0000517,L-Arginine
11073,SLC7A6,HMDB0000517,L-Arginine
11076,SLC7A9,HMDB0000517,L-Arginine
11077,SLC7A2,HMDB0000517,L-Arginine
11078,NR1H4,HMDB0000518,Chenodeoxycholic acid
11080,NR0B2,HMDB0000518,Chenodeoxycholic acid
11082,GPBAR1,HMDB0000518,Chenodeoxycholic acid
11108,SLC2A1,HMDB0000538,Adenosine triphosphate
11109,P2RX6,HMDB0000538,Adenosine triphosphate
11129,P2RY4,HMDB0000538,Adenosine triphosphate
11147,P2RX2,HMDB0000538,Adenosine triphosphate
11158,P2RX4,HMDB0000538,Adenosine triphosphate
11167,P2RY2,HMDB0000538,Adenosine triphosphate
11168,P2RY6,HMDB0000538,Adenosine triphosphate
11170,P2RY12,HMDB0000538,Adenosine triphosphate
11172,P2RY1,HMDB0000538,Adenosine triphosphate
11180,TLR3,HMDB0000538,Adenosine triphosphate
11187,EGFR,HMDB0000538,Adenosine triphosphate
11191,ABCB1,HMDB0000538,Adenosine triphosphate
11196,P2RX3,HMDB0000538,Adenosine triphosphate
11220,PANX1,HMDB0000538,Adenosine triphosphate
11224,P2RX1,HMDB0000538,Adenosine triphosphate
11231,CFTR,HMDB0000538,Adenosine triphosphate
11238,ABCC8,HMDB0000538,Adenosine triphosphate
11240,RIGI,HMDB0000538,Adenosine triphosphate
11242,SCNN1D,HMDB0000538,Adenosine triphosphate
11250,SCNN1A,HMDB0000538,Adenosine triphosphate
11253,SCNN1B,HMDB0000538,Adenosine triphosphate
11276,SCNN1G,HMDB0000538,Adenosine triphosphate
11278,KIT,HMDB0000538,Adenosine triphosphate
11293,DHX58,HMDB0000538,Adenosine triphosphate
11312,NLRP1,HMDB0000538,Adenosine triphosphate
11324,ATP2A2,HMDB0000538,Adenosine triphosphate
11329,ATP6V0B,HMDB0000538,Adenosine triphosphate
11356,ATP5PF,HMDB0000538,Adenosine triphosphate
11363,ABCB5,HMDB0000538,Adenosine triphosphate
11369,ABCC1,HMDB0000538,Adenosine triphosphate
11395,ALK,HMDB0000538,Adenosine triphosphate
11402,TLR7,HMDB0000538,Adenosine triphosphate
11417,CLCN5,HMDB0000538,Adenosine triphosphate
11426,ABCA1,HMDB0000538,Adenosine triphosphate
11437,ABCC10,HMDB0000538,Adenosine triphosphate
11451,ATP5PB,HMDB0000538,Adenosine triphosphate
11460,ATP1A4,HMDB0000538,Adenosine triphosphate
11469,ABCB10,HMDB0000538,Adenosine triphosphate
11472,MT-ATP8,HMDB0000538,Adenosine triphosphate
11474,ABCG1,HMDB0000538,Adenosine triphosphate
11481,MT-ATP6,HMDB0000538,Adenosine triphosphate
11483,ATP1A2,HMDB0000538,Adenosine triphosphate
11486,TLR9,HMDB0000538,Adenosine triphosphate
11491,ATP2A3,HMDB0000538,Adenosine triphosphate
11494,ABCB8,HMDB0000538,Adenosine triphosphate
11500,ATP13A1,HMDB0000538,Adenosine triphosphate
11503,ATP2A1,HMDB0000538,Adenosine triphosphate
11504,ATP10A,HMDB0000538,Adenosine triphosphate
11505,ATP5F1C,HMDB0000538,Adenosine triphosphate
11506,ABCC11,HMDB0000538,Adenosine triphosphate
11517,TAP1,HMDB0000538,Adenosine triphosphate
11519,ATP7A,HMDB0000538,Adenosine triphosphate
11555,ABCC5,HMDB0000538,Adenosine triphosphate
11558,ATP11C,HMDB0000538,Adenosine triphosphate
11565,ATP6V0C,HMDB0000538,Adenosine triphosphate
11582,ATP11B,HMDB0000538,Adenosine triphosphate
11595,MET,HMDB0000538,Adenosine triphosphate
11622,ATP5ME,HMDB0000538,Adenosine triphosphate
11630,INSR,HMDB0000538,Adenosine triphosphate
11634,RXFP1,HMDB0000538,Adenosine triphosphate
11640,ATP5PD,HMDB0000538,Adenosine triphosphate
11655,RXFP2,HMDB0000538,Adenosine triphosphate
11667,ATP1A1,HMDB0000538,Adenosine triphosphate
11672,ATP5MF,HMDB0000538,Adenosine triphosphate
11688,ABCC3,HMDB0000538,Adenosine triphosphate
11692,ATP8B4,HMDB0000538,Adenosine triphosphate
11695,ATP5F1A,HMDB0000538,Adenosine triphosphate
11700,ABCB9,HMDB0000538,Adenosine triphosphate
11708,ATP6V1B2,HMDB0000538,Adenosine triphosphate
11731,ABCB4,HMDB0000538,Adenosine triphosphate
11734,ABCB6,HMDB0000538,Adenosine triphosphate
11764,ATP4A,HMDB0000538,Adenosine triphosphate
11766,ATP2C2,HMDB0000538,Adenosine triphosphate
11770,ATP5F1B,HMDB0000538,Adenosine triphosphate
11780,ABCC9,HMDB0000538,Adenosine triphosphate
11823,ATP5F1E,HMDB0000538,Adenosine triphosphate
11825,ATP7B,HMDB0000538,Adenosine triphosphate
11832,ATP6V1B1,HMDB0000538,Adenosine triphosphate
11848,P2RX5,HMDB0000538,Adenosine triphosphate
11861,ATP12A,HMDB0000538,Adenosine triphosphate
11871,ATP5F1D,HMDB0000538,Adenosine triphosphate
11876,ABCC6,HMDB0000538,Adenosine triphosphate
11900,IL6R,HMDB0000574,L-Cysteine
11914,LEPR,HMDB0000574,L-Cysteine
11957,ATP2A2,HMDB0000586,Potassium
11969,LETM2,HMDB0000586,Potassium
11993,GRIK2,HMDB0000586,Potassium
12018,GRIK1,HMDB0000586,Potassium
12028,SLC26A6,HMDB0000586,Potassium
12101,GRIK3,HMDB0000586,Potassium
12133,ATP1A4,HMDB0000586,Potassium
12145,SLC26A11,HMDB0000586,Potassium
12150,SLC26A1,HMDB0000586,Potassium
12154,ATP1A2,HMDB0000586,Potassium
12159,ATP2A3,HMDB0000586,Potassium
12173,ATP13A1,HMDB0000586,Potassium
12175,ATP2A1,HMDB0000586,Potassium
12179,ATP10A,HMDB0000586,Potassium
12189,SLC26A8,HMDB0000586,Potassium
12199,SLC26A3,HMDB0000586,Potassium
12201,ATP7A,HMDB0000586,Potassium
12210,NR4A2,HMDB0000586,Potassium
12219,SLC26A9,HMDB0000586,Potassium
12221,NR3C2,HMDB0000586,Potassium
12244,ATP11C,HMDB0000586,Potassium
12266,ATP11B,HMDB0000586,Potassium
12301,SLC26A7,HMDB0000586,Potassium
12318,LETM1,HMDB0000586,Potassium
12321,SLC26A5,HMDB0000586,Potassium
12370,ATP1A1,HMDB0000586,Potassium
12383,SLC26A2,HMDB0000586,Potassium
12385,GRIA1,HMDB0000586,Potassium
12386,ATP8B4,HMDB0000586,Potassium
12389,GRIA4,HMDB0000586,Potassium
12431,GRIA2,HMDB0000586,Potassium
12443,ATP4A,HMDB0000586,Potassium
12446,ATP2C2,HMDB0000586,Potassium
12497,ATP7B,HMDB0000586,Potassium
12551,ATP12A,HMDB0000586,Potassium
12574,GABRA1,HMDB0000586,Potassium
12586,TNFRSF11A,HMDB0000588,Sodium
12605,SLC1A5,HMDB0000588,Sodium
12608,ITGAM,HMDB0000588,Sodium
12615,SLC6A5,HMDB0000588,Sodium
12616,FZD4,HMDB0000588,Sodium
12618,ATP6V0B,HMDB0000588,Sodium
12627,SLC10A5,HMDB0000588,Sodium
12644,PTPRG,HMDB0000588,Sodium
12669,SLC13A5,HMDB0000588,Sodium
12680,GRIK2,HMDB0000588,Sodium
12694,SLC13A2,HMDB0000588,Sodium
12712,ESRRG,HMDB0000588,Sodium
12728,GRIK1,HMDB0000588,Sodium
12746,ITGA4,HMDB0000588,Sodium
12771,ABCA5,HMDB0000588,Sodium
12785,ACVRL1,HMDB0000588,Sodium
12867,SLC28A3,HMDB0000588,Sodium
12894,ABCA1,HMDB0000588,Sodium
12896,FZD8,HMDB0000588,Sodium
12923,PTPRT,HMDB0000588,Sodium
12924,GRIK3,HMDB0000588,Sodium
12947,GRIN1,HMDB0000588,Sodium
12949,SLC1A7,HMDB0000588,Sodium
12965,ABCA4,HMDB0000588,Sodium
12996,ATP1B1,HMDB0000588,Sodium
13020,GRIN3A,HMDB0000588,Sodium
13023,ABCG1,HMDB0000588,Sodium
13030,FZD5,HMDB0000588,Sodium
13038,SLC6A9,HMDB0000588,Sodium
13043,NR4A1,HMDB0000588,Sodium
13050,SLC6A12,HMDB0000588,Sodium
13063,FZD6,HMDB0000588,Sodium
13066,EPHA2,HMDB0000588,Sodium
13089,THRB,HMDB0000588,Sodium
13111,SLC6A20,HMDB0000588,Sodium
13121,FZD9,HMDB0000588,Sodium
13141,ABCA2,HMDB0000588,Sodium
13154,ABCA9,HMDB0000588,Sodium
13175,ACVR2B,HMDB0000588,Sodium
13186,SLC6A13,HMDB0000588,Sodium
13189,SLC6A16,HMDB0000588,Sodium
13206,PTPRB,HMDB0000588,Sodium
13207,SLC10A7,HMDB0000588,Sodium
13211,ATP4B,HMDB0000588,Sodium
13227,GRIN2A,HMDB0000588,Sodium
13232,PTPRM,HMDB0000588,Sodium
13236,LEPR,HMDB0000588,Sodium
13237,SLC6A17,HMDB0000588,Sodium
13240,ATP6V0C,HMDB0000588,Sodium
13269,FZD2,HMDB0000588,Sodium
13271,SLC6A18,HMDB0000588,Sodium
13286,F2R,HMDB0000588,Sodium
13314,MET,HMDB0000588,Sodium
13327,SLC28A2,HMDB0000588,Sodium
13388,SLC6A19,HMDB0000588,Sodium
13389,ATP6V1E2,HMDB0000588,Sodium
13398,ITGB2,HMDB0000588,Sodium
13420,ABCA3,HMDB0000588,Sodium
13447,SLC13A4,HMDB0000588,Sodium
13469,MERTK,HMDB0000588,Sodium
13479,GRIN2C,HMDB0000588,Sodium
13483,FXYD2,HMDB0000588,Sodium
13500,FZD1,HMDB0000588,Sodium
13502,SLC6A1,HMDB0000588,Sodium
13510,SLC28A1,HMDB0000588,Sodium
13513,ATP1B3,HMDB0000588,Sodium
13514,FZD7,HMDB0000588,Sodium
13516,GRIA1,HMDB0000588,Sodium
13519,ABCC3,HMDB0000588,Sodium
13527,ABCA6,HMDB0000588,Sodium
13539,GRIA4,HMDB0000588,Sodium
13541,GRID2,HMDB0000588,Sodium
13551,SLC13A3,HMDB0000588,Sodium
13553,SLC1A2,HMDB0000588,Sodium
13558,TNFRSF10B,HMDB0000588,Sodium
13561,EGFR,HMDB0000588,Sodium
13567,SLC10A6,HMDB0000588,Sodium
13568,SLC10A4,HMDB0000588,Sodium
13574,ABCA12,HMDB0000588,Sodium
13579,ABCG8,HMDB0000588,Sodium
13585,SLC6A3,HMDB0000588,Sodium
13594,ABCA10,HMDB0000588,Sodium
13595,ABCA8,HMDB0000588,Sodium
13599,ITGAX,HMDB0000588,Sodium
13609,SLC6A15,HMDB0000588,Sodium
13631,SLC1A3,HMDB0000588,Sodium
13647,GRIA2,HMDB0000588,Sodium
13656,FCER2,HMDB0000588,Sodium
13666,SLC10A3,HMDB0000588,Sodium
13671,GRIN2D,HMDB0000588,Sodium
13675,ABCA7,HMDB0000588,Sodium
13678,GRIK5,HMDB0000588,Sodium
13688,SLC1A1,HMDB0000588,Sodium
13702,SLC6A4,HMDB0000588,Sodium
13712,ITGAV,HMDB0000588,Sodium
13765,SLC6A11,HMDB0000588,Sodium
13771,ATP6V1E1,HMDB0000588,Sodium
13772,SLC6A8,HMDB0000588,Sodium
13791,ATP1B2,HMDB0000588,Sodium
13792,SMO,HMDB0000588,Sodium
13801,SLC10A2,HMDB0000588,Sodium
13826,FZD3,HMDB0000588,Sodium
13838,GRIN3B,HMDB0000588,Sodium
13839,SLC1A4,HMDB0000588,Sodium
13856,SLC6A7,HMDB0000588,Sodium
13866,FZD10,HMDB0000588,Sodium
13898,SLC1A6,HMDB0000588,Sodium
13905,SLC6A2,HMDB0000588,Sodium
13922,SLC10A1,HMDB0000588,Sodium
13942,SLC8B1,HMDB0000588,Sodium
13945,SLC13A1,HMDB0000588,Sodium
13965,ATP2A2,HMDB0000588,Sodium
13966,ATP1A4,HMDB0000588,Sodium
13969,ATP1A2,HMDB0000588,Sodium
13970,ATP2A3,HMDB0000588,Sodium
13971,ATP2A1,HMDB0000588,Sodium
13972,ATP1A1,HMDB0000588,Sodium
13975,ATP4A,HMDB0000588,Sodium
13976,ATP2C2,HMDB0000588,Sodium
13977,ATP12A,HMDB0000588,Sodium
14017,ESR2,HMDB0000595,Hydrogen carbonate
14073,ESR1,HMDB0000595,Hydrogen carbonate
14077,CFTR,HMDB0000595,Hydrogen carbonate
14078,SLC4A8,HMDB0000595,Hydrogen carbonate
14079,SLC4A4,HMDB0000595,Hydrogen carbonate
14081,SLC4A7,HMDB0000595,Hydrogen carbonate
14085,NR1H4,HMDB0000619,Cholic acid
14086,ABCC3,HMDB0000619,Cholic acid
14087,SLCO1B1,HMDB0000619,Cholic acid
14089,GPBAR1,HMDB0000619,Cholic acid
14092,ESRRG,HMDB0000619,Cholic acid
14095,ESRRB,HMDB0000619,Cholic acid
14138,ESRRA,HMDB0000619,Cholic acid
14139,EGFR,HMDB0000626,Deoxycholic acid
14140,GPBAR1,HMDB0000626,Deoxycholic acid
14157,TLR4,HMDB0000638,Dodecanoic acid
14166,FFAR1,HMDB0000638,Dodecanoic acid
14169,AR,HMDB0000641,L-Glutamine
14207,RORA,HMDB0000653,Cholesterol sulfate
14224,ABCA1,HMDB0000673,Linoleic acid
14241,SLC27A1,HMDB0000673,Linoleic acid
14246,RXRA,HMDB0000673,Linoleic acid
14254,NR1H4,HMDB0000686,Isoursodeoxycholic acid
14257,SLC6A5,HMDB0000687,L-Leucine
14266,SLC6A9,HMDB0000687,L-Leucine
14268,SLC6A12,HMDB0000687,L-Leucine
14272,SLC6A20,HMDB0000687,L-Leucine
14274,SLC6A13,HMDB0000687,L-Leucine
14275,SLC6A16,HMDB0000687,L-Leucine
14276,SLC6A17,HMDB0000687,L-Leucine
14278,SLC6A18,HMDB0000687,L-Leucine
14280,SLC6A19,HMDB0000687,L-Leucine
14281,SLC6A1,HMDB0000687,L-Leucine
14283,SLC6A3,HMDB0000687,L-Leucine
14284,SLC6A15,HMDB0000687,L-Leucine
14286,SLC6A4,HMDB0000687,L-Leucine
14288,SLC6A11,HMDB0000687,L-Leucine
14289,SLC6A8,HMDB0000687,L-Leucine
14292,SLC6A7,HMDB0000687,L-Leucine
14297,SLC6A2,HMDB0000687,L-Leucine
14317,SLC6A5,HMDB0000696,L-Methionine
14324,SLC6A9,HMDB0000696,L-Methionine
14325,SLC6A12,HMDB0000696,L-Methionine
14326,SLC6A20,HMDB0000696,L-Methionine
14328,SLC6A13,HMDB0000696,L-Methionine
14329,SLC6A16,HMDB0000696,L-Methionine
14330,SLC6A17,HMDB0000696,L-Methionine
14332,SLC6A18,HMDB0000696,L-Methionine
14333,SLC6A19,HMDB0000696,L-Methionine
14336,SLC6A1,HMDB0000696,L-Methionine
14339,SLC6A3,HMDB0000696,L-Methionine
14341,SLC6A15,HMDB0000696,L-Methionine
14344,SLC6A4,HMDB0000696,L-Methionine
14348,SLC6A11,HMDB0000696,L-Methionine
14349,SLC6A8,HMDB0000696,L-Methionine
14353,SLC6A7,HMDB0000696,L-Methionine
14356,SLC6A2,HMDB0000696,L-Methionine
14389,GPBAR1,HMDB0000761,Lithocholic acid
14390,NR6A1,HMDB0000761,Lithocholic acid
14391,RXRA,HMDB0000761,Lithocholic acid
14392,NR1H3,HMDB0000761,Lithocholic acid
14393,ESRRG,HMDB0000761,Lithocholic acid
14394,RARG,HMDB0000761,Lithocholic acid
14395,NR2F2,HMDB0000761,Lithocholic acid
14396,ESRRB,HMDB0000761,Lithocholic acid
14397,NR0B1,HMDB0000761,Lithocholic acid
14398,AR,HMDB0000761,Lithocholic acid
14399,RXRB,HMDB0000761,Lithocholic acid
14400,NR2E1,HMDB0000761,Lithocholic acid
14401,NR1I3,HMDB0000761,Lithocholic acid
14402,RXRG,HMDB0000761,Lithocholic acid
14404,THRB,HMDB0000761,Lithocholic acid
14405,ESR2,HMDB0000761,Lithocholic acid
14406,NR3C2,HMDB0000761,Lithocholic acid
14407,NR2C1,HMDB0000761,Lithocholic acid
14408,RARB,HMDB0000761,Lithocholic acid
14409,NR2F1,HMDB0000761,Lithocholic acid
14410,PGR,HMDB0000761,Lithocholic acid
14411,NR2C2,HMDB0000761,Lithocholic acid
14412,PPARD,HMDB0000761,Lithocholic acid
14413,NR2F6,HMDB0000761,Lithocholic acid
14414,PPARG,HMDB0000761,Lithocholic acid
14415,THRA,HMDB0000761,Lithocholic acid
14416,NR0B2,HMDB0000761,Lithocholic acid
14417,RARA,HMDB0000761,Lithocholic acid
14418,NR1H2,HMDB0000761,Lithocholic acid
14419,NR3C1,HMDB0000761,Lithocholic acid
14421,ESR1,HMDB0000761,Lithocholic acid
14422,ESRRA,HMDB0000761,Lithocholic acid
14423,VDR,HMDB0000761,Lithocholic acid
14424,NR1H4,HMDB0000761,Lithocholic acid
14426,NR1I2,HMDB0000761,Lithocholic acid
14460,TLR4,HMDB0000806,Myristic acid
14508,PPARG,HMDB0000806,Myristic acid
14545,HNF4A,HMDB0000806,Myristic acid
14548,RXRA,HMDB0000826,Pentadecanoic acid
14549,NR1I3,HMDB0000826,Pentadecanoic acid
14552,RORB,HMDB0000827,Stearic acid
14554,FFAR4,HMDB0000827,Stearic acid
14559,ADORA2A,HMDB0000827,Stearic acid
14560,RORC,HMDB0000827,Stearic acid
14563,RORA,HMDB0000827,Stearic acid
14568,PPARG,HMDB0000847,Pelargonic acid
14573,MC1R,HMDB0000870,Histamine
14574,CCR3,HMDB0000870,Histamine
14575,LTB4R2,HMDB0000870,Histamine
14576,OPRM1,HMDB0000870,Histamine
14577,TBXA2R,HMDB0000870,Histamine
14578,CXCR4,HMDB0000870,Histamine
14579,ADRA2C,HMDB0000870,Histamine
14580,LPAR2,HMDB0000870,Histamine
14581,HRH1,HMDB0000870,Histamine
14582,QRFPR,HMDB0000870,Histamine
14583,DRD3,HMDB0000870,Histamine
14584,ADRA1A,HMDB0000870,Histamine
14585,GRPR,HMDB0000870,Histamine
14586,ADRA1D,HMDB0000870,Histamine
14587,HRH2,HMDB0000870,Histamine
14588,EDNRB,HMDB0000870,Histamine
14589,CNR2,HMDB0000870,Histamine
14590,NPY4R,HMDB0000870,Histamine
14591,HCRTR1,HMDB0000870,Histamine
14592,OPN4,HMDB0000870,Histamine
14593,AGTR2,HMDB0000870,Histamine
14594,HCRTR2,HMDB0000870,Histamine
14595,PTGFR,HMDB0000870,Histamine
14596,LPAR3,HMDB0000870,Histamine
14597,NTSR1,HMDB0000870,Histamine
14598,HTR1B,HMDB0000870,Histamine
14599,NPBWR2,HMDB0000870,Histamine
14601,CNR1,HMDB0000870,Histamine
14602,ADRB1,HMDB0000870,Histamine
14603,RXFP4,HMDB0000870,Histamine
14604,DRD2,HMDB0000870,Histamine
14605,NPY1R,HMDB0000870,Histamine
14606,HTR4,HMDB0000870,Histamine
14607,NPSR1,HMDB0000870,Histamine
14608,LPAR1,HMDB0000870,Histamine
14609,CCR9,HMDB0000870,Histamine
14610,SSTR2,HMDB0000870,Histamine
14611,PTGER3,HMDB0000870,Histamine
14612,ADRB3,HMDB0000870,Histamine
14613,HRH3,HMDB0000870,Histamine
14614,NPY5R,HMDB0000870,Histamine
14615,AVPR2,HMDB0000870,Histamine
14616,HTR7,HMDB0000870,Histamine
14617,OPRL1,HMDB0000870,Histamine
14618,ADORA2A,HMDB0000870,Histamine
14619,CCKBR,HMDB0000870,Histamine
14620,MC2R,HMDB0000870,Histamine
14621,CCR4,HMDB0000870,Histamine
14622,NPY2R,HMDB0000870,Histamine
14624,GALR2,HMDB0000870,Histamine
14625,RXFP3,HMDB0000870,Histamine
14627,OXTR,HMDB0000870,Histamine
14628,UTS2R,HMDB0000870,Histamine
14629,HTR1F,HMDB0000870,Histamine
14630,MC5R,HMDB0000870,Histamine
14631,HTR1A,HMDB0000870,Histamine
14632,EDNRA,HMDB0000870,Histamine
14633,TRHR,HMDB0000870,Histamine
14635,ADORA1,HMDB0000870,Histamine
14636,NPFFR2,HMDB0000870,Histamine
14637,HTR1E,HMDB0000870,Histamine
14638,LTB4R,HMDB0000870,Histamine
14639,ADRA1B,HMDB0000870,Histamine
14641,DRD5,HMDB0000870,Histamine
14642,NMUR1,HMDB0000870,Histamine
14643,ADRB2,HMDB0000870,Histamine
14644,ADORA2B,HMDB0000870,Histamine
14645,CXCR6,HMDB0000870,Histamine
14646,PROKR1,HMDB0000870,Histamine
14647,NTSR2,HMDB0000870,Histamine
14648,PTGDR,HMDB0000870,Histamine
14649,PTGER4,HMDB0000870,Histamine
14650,MC4R,HMDB0000870,Histamine
14651,GALR1,HMDB0000870,Histamine
14652,AVPR1A,HMDB0000870,Histamine
14654,CCR1,HMDB0000870,Histamine
14655,CCKAR,HMDB0000870,Histamine
14656,SSTR5,HMDB0000870,Histamine
14657,PTGER1,HMDB0000870,Histamine
14658,CCR5,HMDB0000870,Histamine
14659,PTGIR,HMDB0000870,Histamine
14660,HTR6,HMDB0000870,Histamine
14661,HTR5A,HMDB0000870,Histamine
14662,MCHR2,HMDB0000870,Histamine
14663,ADRA2A,HMDB0000870,Histamine
